sale_id,date,customer_id,product_id,quantity,first_name,last_name,email,country,gender,age,product_name,category,unit_price,supplier,total_price
18686,2025-01-03,1702,444,4,Zachary,Williams,stonelisa@hotmail.com,Saint Helena,Female,39,LED Strip 444,Lamp,53.38,"Jackson, Garcia and Ramsey",213.52
19157,2025-05-10,911,444,4,Tyler,Ryan,angelathomas@gmail.com,Ireland,Male,44,LED Strip 444,Lamp,53.38,"Jackson, Garcia and Ramsey",213.52
19516,2025-04-17,1666,444,3,Nicole,Drake,ytaylor@gmail.com,Somalia,Female,49,LED Strip 444,Lamp,53.38,"Jackson, Garcia and Ramsey",160.14000000000001
304,2025-01-27,482,215,1,Adam,King,krystalhenderson@gmail.com,Senegal,Female,43,Moon Lamp 215,Moon Lamp,69.18,"Vasquez, Martinez and Smith",69.18
364,2025-10-12,4664,215,1,Brandon,Mcpherson,kgolden@williams.info,Netherlands,Male,45,Moon Lamp 215,Moon Lamp,69.18,"Vasquez, Martinez and Smith",69.18
524,2025-10-22,4569,215,1,Garrett,Nelson,hendersonmelanie@hotmail.com,Iceland,Female,34,Moon Lamp 215,Moon Lamp,69.18,"Vasquez, Martinez and Smith",69.18
686,2025-09-27,4240,215,4,Victor,Walker,aliciaallen@fowler.com,Estonia,Male,33,Moon Lamp 215,Moon Lamp,69.18,"Vasquez, Martinez and Smith",276.72
755,2025-08-04,1496,215,2,Stacy,Patterson,josephcooper@howard.com,Mozambique,Male,60,Moon Lamp 215,Moon Lamp,69.18,"Vasquez, Martinez and Smith",138.36
1588,2025-07-05,741,215,2,Elizabeth,Johnson,jennifer88@nolan.info,Jamaica,Male,49,Moon Lamp 215,Moon Lamp,69.18,"Vasquez, Martinez and Smith",138.36
1948,2025-02-14,4342,215,1,Danielle,Mendez,harrellronald@knight.com,Qatar,Female,57,Moon Lamp 215,Moon Lamp,69.18,"Vasquez, Martinez and Smith",69.18
2037,2025-01-22,2501,215,4,Kathleen,Neal,fsanford@hotmail.com,Ghana,Female,61,Moon Lamp 215,Moon Lamp,69.18,"Vasquez, Martinez and Smith",276.72
2687,2025-09-04,3089,215,3,Katherine,Dunn,melissa03@yahoo.com,New Zealand,Female,23,Moon Lamp 215,Moon Lamp,69.18,"Vasquez, Martinez and Smith",207.54000000000002
3813,2025-07-07,3491,215,1,Vanessa,Freeman,qgarza@gonzalez.com,Iceland,Male,67,Moon Lamp 215,Moon Lamp,69.18,"Vasquez, Martinez and Smith",69.18
4322,2025-09-19,2912,215,2,Stacey,Swanson,xgarcia@johnson.com,Azerbaijan,Male,40,Moon Lamp 215,Moon Lamp,69.18,"Vasquez, Martinez and Smith",138.36
4348,2024-11-09,3370,215,4,Brandon,Perez,destinyroberts@roberts.info,Benin,Male,36,Moon Lamp 215,Moon Lamp,69.18,"Vasquez, Martinez and Smith",276.72
5419,2025-04-18,4142,215,1,Brenda,Horton,wwright@wilson.net,Iran,Female,45,Moon Lamp 215,Moon Lamp,69.18,"Vasquez, Martinez and Smith",69.18
5596,2025-08-01,1842,215,1,Veronica,Smith,jenniferdillon@taylor.com,Sudan,Female,38,Moon Lamp 215,Moon Lamp,69.18,"Vasquez, Martinez and Smith",69.18
5757,2024-11-13,1788,215,2,Michael,Roberts,luis41@hill.org,Turkey,Female,58,Moon Lamp 215,Moon Lamp,69.18,"Vasquez, Martinez and Smith",138.36
7262,2025-05-18,602,215,3,Jennifer,Tucker,mejiajoseph@ferguson.net,Switzerland,Female,21,Moon Lamp 215,Moon Lamp,69.18,"Vasquez, Martinez and Smith",207.54000000000002
7582,2025-07-30,1587,215,4,Marcus,Brown,floresjohn@yahoo.com,Italy,Male,37,Moon Lamp 215,Moon Lamp,69.18,"Vasquez, Martinez and Smith",276.72
7612,2025-01-20,1334,215,2,Robert,Scott,amanda68@nichols-esparza.com,Niger,Female,54,Moon Lamp 215,Moon Lamp,69.18,"Vasquez, Martinez and Smith",138.36
9565,2025-06-04,4950,215,1,Marcia,Collier,sara75@yahoo.com,Isle of Man,Male,60,Moon Lamp 215,Moon Lamp,69.18,"Vasquez, Martinez and Smith",69.18
10817,2025-04-24,1395,215,4,Mary,Stewart,monteskarl@hotmail.com,Uruguay,Male,45,Moon Lamp 215,Moon Lamp,69.18,"Vasquez, Martinez and Smith",276.72
11315,2025-03-03,1574,215,3,Erin,Mcdowell,rowen@kelly.com,Italy,Female,19,Moon Lamp 215,Moon Lamp,69.18,"Vasquez, Martinez and Smith",207.54000000000002
11356,2025-04-19,634,215,1,Craig,Townsend,angelarichard@gilmore.info,Congo,Male,65,Moon Lamp 215,Moon Lamp,69.18,"Vasquez, Martinez and Smith",69.18
11503,2025-02-28,4142,215,1,Brenda,Horton,wwright@wilson.net,Iran,Female,45,Moon Lamp 215,Moon Lamp,69.18,"Vasquez, Martinez and Smith",69.18
12092,2025-09-05,2008,215,2,Rhonda,Miller,ericharris@hotmail.com,Pakistan,Male,19,Moon Lamp 215,Moon Lamp,69.18,"Vasquez, Martinez and Smith",138.36
12592,2025-08-17,1558,215,2,Angela,Green,clarksamantha@li-allen.info,Saint Pierre and Miquelon,Male,67,Moon Lamp 215,Moon Lamp,69.18,"Vasquez, Martinez and Smith",138.36
12682,2025-04-09,1409,215,2,Allen,Everett,gmayer@hunter-preston.net,Saint Kitts and Nevis,Male,40,Moon Lamp 215,Moon Lamp,69.18,"Vasquez, Martinez and Smith",138.36
12807,2025-08-23,1745,215,3,Samantha,Montgomery,davidsawyer@hotmail.com,Saint Lucia,Female,34,Moon Lamp 215,Moon Lamp,69.18,"Vasquez, Martinez and Smith",207.54000000000002
12859,2025-07-13,2262,215,4,Martin,Kane,christiangriffith@gmail.com,Brazil,Female,39,Moon Lamp 215,Moon Lamp,69.18,"Vasquez, Martinez and Smith",276.72
13044,2025-10-12,3234,215,1,Daniel,Baird,james13@wilson.com,Israel,Female,41,Moon Lamp 215,Moon Lamp,69.18,"Vasquez, Martinez and Smith",69.18
13096,2025-01-15,1265,215,1,Matthew,Garcia,beth43@hotmail.com,Cape Verde,Female,19,Moon Lamp 215,Moon Lamp,69.18,"Vasquez, Martinez and Smith",69.18
13387,2025-05-13,3943,215,1,Michael,Boyd,hayleylopez@harris.com,Qatar,Female,37,Moon Lamp 215,Moon Lamp,69.18,"Vasquez, Martinez and Smith",69.18
13482,2025-02-23,3369,215,2,Amanda,Melton,alexis48@campbell.com,Turkey,Male,22,Moon Lamp 215,Moon Lamp,69.18,"Vasquez, Martinez and Smith",138.36
13711,2025-01-16,2556,215,1,Rebecca,Singh,burnsshawn@gmail.com,Mauritania,Female,49,Moon Lamp 215,Moon Lamp,69.18,"Vasquez, Martinez and Smith",69.18
13871,2025-03-29,173,215,1,Thomas,Ortega,tinaschmidt@berg-miller.com,Bangladesh,Male,39,Moon Lamp 215,Moon Lamp,69.18,"Vasquez, Martinez and Smith",69.18
14332,2025-09-21,3139,215,3,Julie,Finley,paulawall@gmail.com,Gambia,Male,54,Moon Lamp 215,Moon Lamp,69.18,"Vasquez, Martinez and Smith",207.54000000000002
14368,2025-03-08,1471,215,4,Terri,Sparks,browntimothy@collins.com,Guinea-Bissau,Male,65,Moon Lamp 215,Moon Lamp,69.18,"Vasquez, Martinez and Smith",276.72
15061,2025-06-21,482,215,4,Adam,King,krystalhenderson@gmail.com,Senegal,Female,43,Moon Lamp 215,Moon Lamp,69.18,"Vasquez, Martinez and Smith",276.72
16416,2025-04-19,861,215,3,Monique,Williams,jcruz@hotmail.com,New Caledonia,Female,40,Moon Lamp 215,Moon Lamp,69.18,"Vasquez, Martinez and Smith",207.54000000000002
16453,2025-07-20,2327,215,4,Reginald,Cook,kimberlymann@wilson.com,Netherlands,Female,66,Moon Lamp 215,Moon Lamp,69.18,"Vasquez, Martinez and Smith",276.72
16510,2025-04-04,2678,215,3,Stephanie,Quinn,sneal@gmail.com,Guernsey,Female,56,Moon Lamp 215,Moon Lamp,69.18,"Vasquez, Martinez and Smith",207.54000000000002
16746,2025-07-22,1779,215,3,Erica,Williams,trevor07@benjamin.com,Aruba,Female,27,Moon Lamp 215,Moon Lamp,69.18,"Vasquez, Martinez and Smith",207.54000000000002
17213,2025-10-13,1952,215,2,Felicia,Sullivan,brittanyball@herrera.com,Italy,Male,50,Moon Lamp 215,Moon Lamp,69.18,"Vasquez, Martinez and Smith",138.36
17570,2024-11-04,2816,215,1,Jorge,Hall,gabriela43@hotmail.com,Norfolk Island,Female,31,Moon Lamp 215,Moon Lamp,69.18,"Vasquez, Martinez and Smith",69.18
18076,2025-10-24,1104,215,1,Elizabeth,Gordon,jason57@yahoo.com,Turkey,Male,22,Moon Lamp 215,Moon Lamp,69.18,"Vasquez, Martinez and Smith",69.18
18317,2025-02-13,682,215,3,Eric,Cantrell,cherryjulie@hotmail.com,Mozambique,Male,29,Moon Lamp 215,Moon Lamp,69.18,"Vasquez, Martinez and Smith",207.54000000000002
18895,2024-12-23,1731,215,3,Cristina,Burgess,karen00@yahoo.com,Turks and Caicos Islands,Female,55,Moon Lamp 215,Moon Lamp,69.18,"Vasquez, Martinez and Smith",207.54000000000002
18902,2025-09-19,3589,215,1,Tamara,Schultz,conniepope@walter-ballard.net,Bolivia,Male,21,Moon Lamp 215,Moon Lamp,69.18,"Vasquez, Martinez and Smith",69.18
19052,2024-12-17,1756,215,1,Rhonda,Waller,turnerjohn@hotmail.com,Mozambique,Female,25,Moon Lamp 215,Moon Lamp,69.18,"Vasquez, Martinez and Smith",69.18
19205,2025-07-30,4954,215,3,Benjamin,Montgomery,wpearson@farley-taylor.com,Mozambique,Female,68,Moon Lamp 215,Moon Lamp,69.18,"Vasquez, Martinez and Smith",207.54000000000002
19520,2025-10-04,3341,215,3,Brianna,King,burnscarl@gmail.com,San Marino,Male,56,Moon Lamp 215,Moon Lamp,69.18,"Vasquez, Martinez and Smith",207.54000000000002
19705,2024-12-21,186,215,1,Matthew,Roth,jacobsrenee@hotmail.com,Israel,Male,28,Moon Lamp 215,Moon Lamp,69.18,"Vasquez, Martinez and Smith",69.18
19706,2025-06-04,1495,215,3,Tina,Morales,pearsoncarrie@yahoo.com,Uganda,Female,36,Moon Lamp 215,Moon Lamp,69.18,"Vasquez, Martinez and Smith",207.54000000000002
305,2025-08-07,4288,44,2,Logan,Johnson,michaelthomas@rose-jimenez.com,Iraq,Male,21,Moon Lamp 44,Desk Lamp,97.13,Walker-Richard,194.26
554,2025-03-03,3642,44,2,Michelle,Le,emilyharper@hotmail.com,Cape Verde,Male,31,Moon Lamp 44,Desk Lamp,97.13,Walker-Richard,194.26
966,2024-11-12,1832,44,4,Tyler,Estrada,blakesarah@johnston.com,Latvia,Male,56,Moon Lamp 44,Desk Lamp,97.13,Walker-Richard,388.52
1711,2024-12-13,3666,44,2,Amy,Benson,gabriellechavez@obrien-gallegos.com,Peru,Female,39,Moon Lamp 44,Desk Lamp,97.13,Walker-Richard,194.26
1852,2025-09-29,635,44,2,James,Hopkins,terrywilliam@newton-barnes.com,Kenya,Female,56,Moon Lamp 44,Desk Lamp,97.13,Walker-Richard,194.26
2402,2025-01-09,4458,44,3,Christopher,Hill,amandavincent@hotmail.com,Tonga,Male,62,Moon Lamp 44,Desk Lamp,97.13,Walker-Richard,291.39
3165,2025-03-30,556,44,2,Caroline,Thomas,watsonwilliam@gmail.com,Kenya,Female,18,Moon Lamp 44,Desk Lamp,97.13,Walker-Richard,194.26
3637,2024-12-20,4218,44,1,Christie,Walton,joseph42@fowler.net,Qatar,Male,36,Moon Lamp 44,Desk Lamp,97.13,Walker-Richard,97.13
3791,2025-07-08,2801,44,4,Kyle,Horton,roger61@stevens.org,Gibraltar,Female,58,Moon Lamp 44,Desk Lamp,97.13,Walker-Richard,388.52
4041,2024-11-11,3730,44,1,Leah,Berg,owenwilliam@smith.com,Afghanistan,Male,36,Moon Lamp 44,Desk Lamp,97.13,Walker-Richard,97.13
4331,2024-12-04,2204,44,4,Victoria,Cooper,nkirk@yahoo.com,Mali,Male,26,Moon Lamp 44,Desk Lamp,97.13,Walker-Richard,388.52
4624,2025-08-09,2841,44,2,David,Madden,hannahsmith@smith-hayes.com,Cape Verde,Male,39,Moon Lamp 44,Desk Lamp,97.13,Walker-Richard,194.26
4810,2025-01-19,499,44,3,Tanner,Floyd,gonzalezbarry@aguilar.com,Solomon Islands,Male,34,Moon Lamp 44,Desk Lamp,97.13,Walker-Richard,291.39
5922,2025-02-24,4972,44,3,Christopher,Warner,jenniferrobinson@gould-burns.com,Ukraine,Female,23,Moon Lamp 44,Desk Lamp,97.13,Walker-Richard,291.39
5977,2025-04-30,4615,44,2,Jesse,Smith,williamsandrew@yahoo.com,Palestinian Territory,Male,26,Moon Lamp 44,Desk Lamp,97.13,Walker-Richard,194.26
6481,2025-02-09,664,44,3,David,Nguyen,wellsnatalie@yahoo.com,Saint Helena,Female,22,Moon Lamp 44,Desk Lamp,97.13,Walker-Richard,291.39
6962,2025-10-16,2489,44,4,Erin,Miller,jesus72@allen.biz,Ghana,Female,28,Moon Lamp 44,Desk Lamp,97.13,Walker-Richard,388.52
7517,2025-06-08,4739,44,1,Debra,Morris,mcknightfernando@fisher.com,Dominica,Male,21,Moon Lamp 44,Desk Lamp,97.13,Walker-Richard,97.13
7757,2025-06-23,4830,44,3,Cassandra,Fields,bellbrian@gmail.com,Cook Islands,Male,19,Moon Lamp 44,Desk Lamp,97.13,Walker-Richard,291.39
8298,2025-08-14,179,44,4,Rodney,Bell,fwright@davis.biz,Bulgaria,Male,25,Moon Lamp 44,Desk Lamp,97.13,Walker-Richard,388.52
8836,2025-09-05,3999,44,1,Kristen,Matthews,limaria@hotmail.com,Tonga,Female,53,Moon Lamp 44,Desk Lamp,97.13,Walker-Richard,97.13
9070,2025-03-25,2155,44,4,George,Mercado,brownbryan@gmail.com,Kyrgyz Republic,Female,60,Moon Lamp 44,Desk Lamp,97.13,Walker-Richard,388.52
9082,2025-04-14,1157,44,3,Scott,Martinez,andersoncynthia@hill.com,Romania,Female,69,Moon Lamp 44,Desk Lamp,97.13,Walker-Richard,291.39
9409,2025-09-01,2808,44,1,Billy,Stewart,hshort@cruz-little.com,Greenland,Male,64,Moon Lamp 44,Desk Lamp,97.13,Walker-Richard,97.13
10087,2025-10-27,359,44,1,Daniel,Vargas,ipadilla@yahoo.com,New Zealand,Male,68,Moon Lamp 44,Desk Lamp,97.13,Walker-Richard,97.13
10808,2025-09-19,81,44,1,Anna,Glover,matthewcardenas@yahoo.com,Montenegro,Male,47,Moon Lamp 44,Desk Lamp,97.13,Walker-Richard,97.13
11272,2025-01-03,12,44,4,William,Garrett,shelly84@hotmail.com,United States Minor Outlying Islands,Male,62,Moon Lamp 44,Desk Lamp,97.13,Walker-Richard,388.52
11797,2024-11-25,845,44,3,Melissa,Washington,vasquezjacqueline@hotmail.com,Comoros,Male,67,Moon Lamp 44,Desk Lamp,97.13,Walker-Richard,291.39
11867,2024-11-30,827,44,1,Benjamin,Brown,tmartin@yahoo.com,Philippines,Male,69,Moon Lamp 44,Desk Lamp,97.13,Walker-Richard,97.13
12443,2025-09-30,3408,44,4,Emily,Zimmerman,ladams@myers-contreras.net,Saint Helena,Female,27,Moon Lamp 44,Desk Lamp,97.13,Walker-Richard,388.52
12455,2025-08-23,4775,44,2,Patrick,Campos,william97@gmail.com,Grenada,Male,44,Moon Lamp 44,Desk Lamp,97.13,Walker-Richard,194.26
12627,2024-10-30,4624,44,2,Margaret,Montes,cbrown@terry.info,Saudi Arabia,Male,29,Moon Lamp 44,Desk Lamp,97.13,Walker-Richard,194.26
13281,2025-06-02,3578,44,3,Jessica,Perez,iduncan@gmail.com,Montenegro,Male,51,Moon Lamp 44,Desk Lamp,97.13,Walker-Richard,291.39
13564,2024-12-01,2415,44,1,Jacob,Gibson,brianaallison@yahoo.com,Burkina Faso,Female,39,Moon Lamp 44,Desk Lamp,97.13,Walker-Richard,97.13
14356,2025-10-07,4789,44,2,Lauren,Olson,jcook@rosario.org,Saint Barthelemy,Female,45,Moon Lamp 44,Desk Lamp,97.13,Walker-Richard,194.26
14619,2024-12-17,2061,44,4,Andrea,Butler,belllaura@taylor.net,Guyana,Male,22,Moon Lamp 44,Desk Lamp,97.13,Walker-Richard,388.52
14840,2025-03-01,2692,44,2,Jennifer,Bowen,zclements@yahoo.com,Faroe Islands,Male,34,Moon Lamp 44,Desk Lamp,97.13,Walker-Richard,194.26
14866,2025-09-07,1941,44,3,Robert,Rose,kmccarthy@hotmail.com,Korea,Male,63,Moon Lamp 44,Desk Lamp,97.13,Walker-Richard,291.39
15147,2025-01-25,196,44,3,Michelle,Dickson,annette60@hawkins-henry.com,Romania,Female,35,Moon Lamp 44,Desk Lamp,97.13,Walker-Richard,291.39
15315,2025-05-07,2778,44,1,Charles,Kelly,lisacabrera@gmail.com,Angola,Male,42,Moon Lamp 44,Desk Lamp,97.13,Walker-Richard,97.13
15454,2025-01-08,761,44,3,Katherine,Miller,weberbrian@allen.org,Austria,Female,29,Moon Lamp 44,Desk Lamp,97.13,Walker-Richard,291.39
15615,2025-02-14,3080,44,2,Christian,Thomas,rdavis@gmail.com,Egypt,Male,45,Moon Lamp 44,Desk Lamp,97.13,Walker-Richard,194.26
15722,2025-02-23,3282,44,1,Julie,Freeman,dcurry@fleming.com,Bosnia and Herzegovina,Male,27,Moon Lamp 44,Desk Lamp,97.13,Walker-Richard,97.13
15781,2025-03-18,4038,44,3,Michael,Novak,kimberlydecker@holland.org,Palestinian Territory,Female,23,Moon Lamp 44,Desk Lamp,97.13,Walker-Richard,291.39
16503,2025-03-23,4117,44,2,Sylvia,Parrish,holtthomas@ayers-dickerson.com,Tajikistan,Male,26,Moon Lamp 44,Desk Lamp,97.13,Walker-Richard,194.26
16610,2024-11-09,4192,44,3,Tracey,Jenkins,kathy45@lucas.info,French Southern Territories,Male,53,Moon Lamp 44,Desk Lamp,97.13,Walker-Richard,291.39
17090,2025-04-20,3013,44,2,Jessica,Woods,fhill@johnson-peters.com,France,Male,37,Moon Lamp 44,Desk Lamp,97.13,Walker-Richard,194.26
17099,2025-07-04,3200,44,2,Mercedes,Campbell,acevedomargaret@salas-jones.info,Angola,Female,44,Moon Lamp 44,Desk Lamp,97.13,Walker-Richard,194.26
17781,2025-08-04,1316,44,1,Devin,Hammond,torresmary@yahoo.com,Guam,Female,26,Moon Lamp 44,Desk Lamp,97.13,Walker-Richard,97.13
18607,2025-10-09,357,44,3,Sydney,Rodriguez,castroangelica@huang.com,Timor-Leste,Female,53,Moon Lamp 44,Desk Lamp,97.13,Walker-Richard,291.39
308,2024-11-02,4478,89,4,Michael,Graham,valerie97@reynolds.info,China,Female,38,Moon Lamp 89,Lamp,108.84,"Green, Johnson and Scott",435.36
1132,2025-08-21,2124,89,1,Alyssa,Jackson,epeterson@yahoo.com,Falkland Islands (Malvinas),Male,32,Moon Lamp 89,Lamp,108.84,"Green, Johnson and Scott",108.84
2008,2025-09-23,3633,89,4,Mary,Lee,lindsay06@gmail.com,France,Male,21,Moon Lamp 89,Lamp,108.84,"Green, Johnson and Scott",435.36
2226,2025-01-25,1812,89,3,Savannah,Hall,mcneilbrian@young.com,Guatemala,Male,67,Moon Lamp 89,Lamp,108.84,"Green, Johnson and Scott",326.52
2233,2025-10-23,1037,89,1,John,Arnold,david83@nguyen.com,Pakistan,Female,44,Moon Lamp 89,Lamp,108.84,"Green, Johnson and Scott",108.84
2424,2025-06-16,2894,89,4,Joseph,Dickerson,ericyoung@hotmail.com,Austria,Male,65,Moon Lamp 89,Lamp,108.84,"Green, Johnson and Scott",435.36
2538,2024-11-30,1615,89,1,Robert,Duncan,sherrythomas@rodriguez.info,Bermuda,Female,48,Moon Lamp 89,Lamp,108.84,"Green, Johnson and Scott",108.84
2771,2025-06-19,4344,89,2,Michael,Moore,mramos@foster.biz,Luxembourg,Male,42,Moon Lamp 89,Lamp,108.84,"Green, Johnson and Scott",217.68
2975,2025-10-12,2927,89,4,James,Graham,ssmith@obrien.info,Macedonia,Female,59,Moon Lamp 89,Lamp,108.84,"Green, Johnson and Scott",435.36
2976,2024-12-07,1090,89,3,Elijah,Chandler,margaretramirez@braun-gordon.net,Austria,Female,22,Moon Lamp 89,Lamp,108.84,"Green, Johnson and Scott",326.52
3080,2025-05-30,4349,89,3,Jordan,Johnson,benjamin58@mendez.net,Cuba,Female,54,Moon Lamp 89,Lamp,108.84,"Green, Johnson and Scott",326.52
3178,2025-10-21,371,89,4,Amanda,Peck,michele23@oliver.com,Costa Rica,Female,57,Moon Lamp 89,Lamp,108.84,"Green, Johnson and Scott",435.36
3289,2024-11-16,3193,89,4,Kaitlyn,Kelley,jonesmelissa@chase-davis.net,Tokelau,Male,59,Moon Lamp 89,Lamp,108.84,"Green, Johnson and Scott",435.36
3379,2025-04-08,495,89,1,Matthew,Henry,dariuspruitt@yahoo.com,Somalia,Male,61,Moon Lamp 89,Lamp,108.84,"Green, Johnson and Scott",108.84
4102,2025-04-04,670,89,1,Shannon,Bennett,wyattsara@yahoo.com,Hungary,Male,57,Moon Lamp 89,Lamp,108.84,"Green, Johnson and Scott",108.84
4337,2025-05-19,2195,89,2,Samuel,Martinez,danielduncan@hudson-meyers.biz,Chile,Male,62,Moon Lamp 89,Lamp,108.84,"Green, Johnson and Scott",217.68
4956,2025-05-03,3167,89,1,William,Parker,ana66@cordova.com,Germany,Female,40,Moon Lamp 89,Lamp,108.84,"Green, Johnson and Scott",108.84
5601,2025-10-19,2792,89,4,Kimberly,Bird,anita17@gmail.com,Luxembourg,Male,69,Moon Lamp 89,Lamp,108.84,"Green, Johnson and Scott",435.36
6360,2025-07-19,3632,89,2,John,Pena,laura30@yahoo.com,Norfolk Island,Male,18,Moon Lamp 89,Lamp,108.84,"Green, Johnson and Scott",217.68
6771,2025-06-04,2126,89,1,Tiffany,Scott,isabellalong@gmail.com,Mongolia,Female,30,Moon Lamp 89,Lamp,108.84,"Green, Johnson and Scott",108.84
6832,2025-05-07,833,89,4,Alicia,Cooper,fstephens@smith-atkinson.com,Holy See (Vatican City State),Male,28,Moon Lamp 89,Lamp,108.84,"Green, Johnson and Scott",435.36
7427,2025-10-06,901,89,4,Victoria,Randall,catherinejohns@smith.biz,Somalia,Male,55,Moon Lamp 89,Lamp,108.84,"Green, Johnson and Scott",435.36
8149,2025-03-16,3761,89,1,Bailey,Waller,catherinewhite@williams.com,United States Virgin Islands,Male,53,Moon Lamp 89,Lamp,108.84,"Green, Johnson and Scott",108.84
8340,2025-02-11,2537,89,3,Brandon,Kirby,richard13@yahoo.com,Saint Pierre and Miquelon,Male,39,Moon Lamp 89,Lamp,108.84,"Green, Johnson and Scott",326.52
8359,2025-10-24,234,89,1,Emma,Lane,bruce33@gill.com,Tokelau,Female,36,Moon Lamp 89,Lamp,108.84,"Green, Johnson and Scott",108.84
8730,2025-06-22,3937,89,1,Don,Ellison,sarahwashington@frederick.info,United States of America,Female,25,Moon Lamp 89,Lamp,108.84,"Green, Johnson and Scott",108.84
8936,2025-07-12,243,89,3,Alexandra,Haas,schaeferscott@hotmail.com,Rwanda,Female,45,Moon Lamp 89,Lamp,108.84,"Green, Johnson and Scott",326.52
9215,2025-06-02,4864,89,2,Abigail,Foley,amanda21@gmail.com,Dominican Republic,Male,67,Moon Lamp 89,Lamp,108.84,"Green, Johnson and Scott",217.68
9451,2025-09-09,878,89,1,Roberta,Ellis,housedaniel@george-martin.com,Bangladesh,Female,23,Moon Lamp 89,Lamp,108.84,"Green, Johnson and Scott",108.84
9679,2025-09-10,3354,89,3,Jacob,Barnes,chunglynn@kent.biz,Namibia,Male,61,Moon Lamp 89,Lamp,108.84,"Green, Johnson and Scott",326.52
10568,2025-09-18,2007,89,4,Nichole,Poole,kathleengilmore@hotmail.com,Paraguay,Female,42,Moon Lamp 89,Lamp,108.84,"Green, Johnson and Scott",435.36
10864,2025-01-19,1923,89,1,William,Malone,bankstracy@hughes-hodges.org,Japan,Female,45,Moon Lamp 89,Lamp,108.84,"Green, Johnson and Scott",108.84
11040,2025-02-04,1936,89,1,Virginia,Torres,russodouglas@hotmail.com,Palau,Female,69,Moon Lamp 89,Lamp,108.84,"Green, Johnson and Scott",108.84
11373,2024-12-16,17,89,4,Jeffrey,Gutierrez,brianna41@gmail.com,Korea,Female,49,Moon Lamp 89,Lamp,108.84,"Green, Johnson and Scott",435.36
11376,2025-03-26,2485,89,3,Keith,York,elizabeth71@hotmail.com,Brunei Darussalam,Male,29,Moon Lamp 89,Lamp,108.84,"Green, Johnson and Scott",326.52
11730,2024-11-05,2744,89,1,Kendra,Davidson,veronica66@gmail.com,Malawi,Male,36,Moon Lamp 89,Lamp,108.84,"Green, Johnson and Scott",108.84
12131,2025-01-31,1515,89,4,Nathan,Gates,johnwilson@gmail.com,New Zealand,Female,67,Moon Lamp 89,Lamp,108.84,"Green, Johnson and Scott",435.36
12140,2025-04-05,3911,89,4,Terry,Miller,fmurphy@miller.net,Saint Martin,Female,36,Moon Lamp 89,Lamp,108.84,"Green, Johnson and Scott",435.36
12162,2024-11-28,3199,89,1,Tammie,Rose,charleslee@gomez.com,Italy,Male,23,Moon Lamp 89,Lamp,108.84,"Green, Johnson and Scott",108.84
12589,2025-03-27,4655,89,3,Sean,Chandler,blloyd@yahoo.com,Oman,Female,26,Moon Lamp 89,Lamp,108.84,"Green, Johnson and Scott",326.52
13295,2025-06-02,2387,89,1,Monica,Rowe,brennanmichelle@yahoo.com,Panama,Female,36,Moon Lamp 89,Lamp,108.84,"Green, Johnson and Scott",108.84
13944,2025-03-15,112,89,2,Jose,Edwards,bellangie@cooper.com,South Georgia and the South Sandwich Islands,Male,20,Moon Lamp 89,Lamp,108.84,"Green, Johnson and Scott",217.68
14231,2025-01-21,477,89,1,Brandy,Gaines,colekimberly@yahoo.com,Madagascar,Male,58,Moon Lamp 89,Lamp,108.84,"Green, Johnson and Scott",108.84
15703,2025-02-24,2608,89,1,Carol,Morrison,tramirez@david-douglas.org,Cape Verde,Male,49,Moon Lamp 89,Lamp,108.84,"Green, Johnson and Scott",108.84
16107,2025-06-19,684,89,1,Charles,Martinez,johnsonjacob@kelly.com,Sudan,Female,68,Moon Lamp 89,Lamp,108.84,"Green, Johnson and Scott",108.84
16220,2025-10-24,1836,89,4,Nancy,Garcia,zabbott@davis.com,Svalbard & Jan Mayen Islands,Female,46,Moon Lamp 89,Lamp,108.84,"Green, Johnson and Scott",435.36
18087,2025-09-23,4895,89,1,Shannon,Williams,udurham@hotmail.com,Indonesia,Male,62,Moon Lamp 89,Lamp,108.84,"Green, Johnson and Scott",108.84
18716,2025-10-11,3505,89,4,Richard,Martinez,mccallaaron@marsh.org,Tajikistan,Male,30,Moon Lamp 89,Lamp,108.84,"Green, Johnson and Scott",435.36
18942,2025-06-26,4721,89,4,Andrew,Nelson,jonathanmccullough@ryan-hardin.info,Serbia,Male,67,Moon Lamp 89,Lamp,108.84,"Green, Johnson and Scott",435.36
